Назив,Белешка,URL адреса,Ознаке,Коментар
Beard Papa’s,,https://www.google.com/maps/place/Beard+Papa%E2%80%99s/data=!4m2!3m1!1s0x60188ea7e4867841:0x3a36ec90af0c5136,,
Haikara Fried Chicken Yodobashi Akiba,,https://www.google.com/maps/place/Haikara+Fried+Chicken+Yodobashi+Akiba/data=!4m2!3m1!1s0x60188ff2fab9a9fd:0xb31553c0585251a9,,
CAT CAFE MOCHA（Akihabara Store）,,https://www.google.com/maps/place/CAT+CAFE+MOCHA%EF%BC%88Akihabara+Store%EF%BC%89/data=!4m2!3m1!1s0x60188c1de917cb8d:0xe651617dd2b56535,,
Mansei's Katsu Sandwich Vending Machine,,https://www.google.com/maps/place/Mansei's+Katsu+Sandwich+Vending+Machine/data=!4m2!3m1!1s0x60188dfc8734c841:0xf41bfeae9c4fac08,,
mAAch ecute Kanda Manseibashi,,https://www.google.com/maps/place/mAAch+ecute+Kanda+Manseibashi/data=!4m2!3m1!1s0x60188c1cd61683df:0x2ec5f7a3dd5e9db0,,
Beef Skewers Maruju Meat Shop,,https://www.google.com/maps/place/Beef+Skewers+Maruju+Meat+Shop/data=!4m2!3m1!1s0x60188c1d949387bb:0xccb0366fd151d731,,
Don Quijote Akihabara,,https://www.google.com/maps/place/Don+Quijote+Akihabara/data=!4m2!3m1!1s0x60188c1d94792ded:0xb7cb5bbf410fc5be,,
Kurikoan,,https://www.google.com/maps/place/Kurikoan/data=!4m2!3m1!1s0x60188def7620f053:0x6e5aaa8b5ee09815,,
Origami Museum,,https://www.google.com/maps/place/Origami+Museum/data=!4m2!3m1!1s0x60188c18f4bf8f8d:0xdc5faa5c565a16bf,,
Suzuyoshi,,https://www.google.com/maps/place/Suzuyoshi/data=!4m2!3m1!1s0x60188ec064ed0e6d:0x4a777643509280b4,,
Motsukushi,,https://www.google.com/maps/place/Motsukushi/data=!4m2!3m1!1s0x60188ec08a751785:0x4fc5c24100501d85,,
Asakusa Gyukatsu,,https://www.google.com/maps/place/Asakusa+Gyukatsu/data=!4m2!3m1!1s0x60188ec6df6c0001:0xd205e882474ee0a0,,
Yakiniku Like | Asakusa,,https://www.google.com/maps/place/Yakiniku+Like+%7C+Asakusa/data=!4m2!3m1!1s0x60188f974dda29f3:0x7257223abfe46722,,
Ichiran Asakusa,,https://www.google.com/maps/place/Ichiran+Asakusa/data=!4m2!3m1!1s0x60188ec6be01feef:0x9736b3e4d24be9de,,
Pan no Tajima ROX,,https://www.google.com/maps/place/Pan+no+Tajima+ROX/data=!4m2!3m1!1s0x60188f467fcd041b:0x97b48c76c6933448,,
Sekine Bakery,,https://www.google.com/maps/place/Sekine+Bakery/data=!4m2!3m1!1s0x60188eeb33cbda97:0xf4507273a8b13d0c,,
Kaminari Issa,,https://www.google.com/maps/place/Kaminari+Issa/data=!4m2!3m1!1s0x60188ec3df0c0001:0xd20d39e668989460,,
Asakusa Chaya Tabanenoshi,,https://www.google.com/maps/place/Asakusa+Chaya+Tabanenoshi/data=!4m2!3m1!1s0x60188f0aa634cc65:0x95df867bb53ebca9,,
Asakusa Unana,,https://www.google.com/maps/place/Asakusa+Unana/data=!4m2!3m1!1s0x60188f3b199068bf:0x9e7cb8d2fa9ae0fd,,
Asakusa Omatsuri Gourmet,,https://www.google.com/maps/place/Asakusa+Omatsuri+Gourmet/data=!4m2!3m1!1s0x60188f0076d0e2dd:0x95f8a990afa4138a,,
Giraffa Asakusa,,https://www.google.com/maps/place/Giraffa+Asakusa/data=!4m2!3m1!1s0x60188f34139fc72b:0x58849e05c2d60b84,,
Ninja Experience Hall Jikukan (Ninja Village Akatsuki),asakusa giraffa,https://www.google.com/maps/place/Ninja+Experience+Hall+Jikukan+(Ninja+Village+Akatsuki)/data=!4m2!3m1!1s0x60188f6cfc2e78a7:0x9bed8d0e203810e7,,
Samurai Ninja Museum Asakusa Tokyo,,https://www.google.com/maps/place/Samurai+Ninja+Museum+Asakusa+Tokyo/data=!4m2!3m1!1s0x600109820f1fa99b:0x775d0a52495beff1,,
ASAKUSA SUMO CLUB,,https://www.google.com/maps/place/ASAKUSA+SUMO+CLUB/data=!4m2!3m1!1s0x60188f006825a021:0x15fde3a1f54b9a8c,,
Sushirō,,https://www.google.com/maps/place/Sushir%C5%8D/data=!4m2!3m1!1s0x60188fbe1f0a9125:0x5f4bf0c5efa8bf4d,,
Tokyo Rakutenchi Asakusa Building,,https://www.google.com/maps/place/Tokyo+Rakutenchi+Asakusa+Building/data=!4m2!3m1!1s0x60188f8c310377df:0x2472133d665c097e,,
Kura Sushi Global Flagship Store Asakusa,,https://www.google.com/maps/place/Kura+Sushi+Global+Flagship+Store+Asakusa/data=!4m2!3m1!1s0x60188f0a3a61e77b:0xfb535fcee2241054,,
OK Store Asakusa,,https://www.google.com/maps/place/OK+Store+Asakusa/data=!4m2!3m1!1s0x60188f123844a387:0xc1d2b9e57284cdd1,,
Asakusa Chicken,,https://www.google.com/maps/place/Asakusa+Chicken/data=!4m2!3m1!1s0x60188fa5687280db:0xb5b3cc06ea2470d8,,
EKIMISE Asakusa,,https://www.google.com/maps/place/EKIMISE+Asakusa/data=!4m2!3m1!1s0x60188ec6a7952099:0xdc9f490ef520790a,,
Suzukien Asakusa matcha gelato,,https://www.google.com/maps/place/Suzukien+Asakusa+matcha+gelato/data=!4m2!3m1!1s0x60188ec1dc27d889:0x1abebdcadc452655,,
Asakusa Menchi,,https://www.google.com/maps/place/Asakusa+Menchi/data=!4m2!3m1!1s0x60188ec121f3c5d5:0x9fe1c9087625b6c6,,
Anshin’ya,,https://www.google.com/maps/place/Anshin%E2%80%99ya/data=!4m2!3m1!1s0x60188ec121f3c5d5:0xb453ae3bd29475ba,,
Tokyo Curry Pan,,https://www.google.com/maps/place/Tokyo+Curry+Pan/data=!4m2!3m1!1s0x60188f3c3245baf9:0x70516c3f928b6526,,
Asakusa Monjya Korokke (croquette),,https://www.google.com/maps/place/Asakusa+Monjya+Korokke+(croquette)/data=!4m2!3m1!1s0x60188ec0bdd2bba3:0x42287a05ba20c6b,,
Courage,,https://www.google.com/maps/place/Courage/data=!4m2!3m1!1s0x60188ec0a6117f9d:0xf7f70c091e84fa2,,
Taco-Taco Asakusa Koromo Brothers,,https://www.google.com/maps/place/Taco-Taco+Asakusa+Koromo+Brothers/data=!4m2!3m1!1s0x60188fa8144fe7c1:0xe07e4ac4ad23f5ca,,
Unatoto Asakusa,,https://www.google.com/maps/place/Unatoto+Asakusa/data=!4m2!3m1!1s0x60188ec6af08142b:0xacb913594c4f2e02,,
DomDom Hamburger - Asakusa Hanayashiki,,https://www.google.com/maps/place/DomDom+Hamburger+-+Asakusa+Hanayashiki/data=!4m2!3m1!1s0x60188fe251ee2c61:0xbbfefa295dd92e1e,,
Hanakawado Park (North Side),,https://www.google.com/maps/place/Hanakawado+Park+(North+Side)/data=!4m2!3m1!1s0x60188ec394cf6c33:0xb9a239a53ae229c1,,
Asakusa-Kaminarimon (Asakusa-Kaminarimon Gate),,https://www.google.com/maps/place/Asakusa-Kaminarimon+(Asakusa-Kaminarimon+Gate)/data=!4m2!3m1!1s0x60188ec6e971ab8b:0x5abdd3c61c33504c,,
Ushijima Shrine,,https://www.google.com/maps/place/Ushijima+Shrine/data=!4m2!3m1!1s0x60188edb20658331:0x1442bc2fc6ae7fde,,
Ushijima Shrine Torii,,https://www.google.com/maps/place/Ushijima+Shrine+Torii/data=!4m2!3m1!1s0x60188f5833c4e281:0x3aa2ab63d254e0bc,,
Kura Sushi Global Flagship Store Oshiage Station (Tokyo Skytree) 1F,,https://www.google.com/maps/place/Kura+Sushi+Global+Flagship+Store+Oshiage+Station+(Tokyo+Skytree)+1F/data=!4m2!3m1!1s0x60188fea95563351:0x674b4d054016d01c,,
Rokurinsha Tokyo Solamachi,,https://www.google.com/maps/place/Rokurinsha+Tokyo+Solamachi/data=!4m2!3m1!1s0x60188ed6f1ad36f5:0x7d177a473338006d,,
Toriichimi,,https://www.google.com/maps/place/Toriichimi/data=!4m2!3m1!1s0x60188f24296326f9:0x5ee9a1ddd4995b55,,
PAOPAO Tokyo Solamachi Shop,,https://www.google.com/maps/place/PAOPAO+Tokyo+Solamachi+Shop/data=!4m2!3m1!1s0x60188ed6f1ad36f5:0xecfdfc560e4bcc97,,
Party Rico,,https://www.google.com/maps/place/Party+Rico/data=!4m2!3m1!1s0x60188ed6f051a251:0x529fea7d15f0a0d3,,
Nidaime Noguchi Sengyoten,,https://www.google.com/maps/place/Nidaime+Noguchi+Sengyoten/data=!4m2!3m1!1s0x60188fbd9089f03d:0x52b965f30ab9b0af,,
Tanashi Shrine,,https://www.google.com/maps/place/Tanashi+Shrine/data=!4m2!3m1!1s0x6018ef46b0e61713:0x2e5fafd221277e13,,
Tanashi Station,,https://www.google.com/maps/place/Tanashi+Station/data=!4m2!3m1!1s0x6018ef435e9b58a5:0xc08a97bb33acb8c8,,
Bite-sized Gyoza FUKUTORA,,https://www.google.com/maps/place/Bite-sized+Gyoza+FUKUTORA/data=!4m2!3m1!1s0x60188bddb08b9e57:0x83d1e06d6f0ed77,,
Ribera Gotanda Steak House,,https://www.google.com/maps/place/Ribera+Gotanda+Steak+House/data=!4m2!3m1!1s0x60188afecfee3b03:0xc8ba178deb384c7f,,
Oshinari Park,,https://www.google.com/maps/place/Oshinari+Park/data=!4m2!3m1!1s0x60188ed6614169ab:0xa85811e1793d90e4,,
Soratoraya RAMEN Skytree,,https://www.google.com/maps/place/Soratoraya+RAMEN+Skytree/data=!4m2!3m1!1s0x60188ed6f04d315b:0x7525dacb207a4cc5,,
Niki no Kashi - Bic-Kan,,https://www.google.com/maps/place/Niki+no+Kashi+-+Bic-Kan/data=!4m2!3m1!1s0x60188e9f97184001:0xa64978a03cf7784e,,
UO TSUKA,,https://www.google.com/maps/place/UO+TSUKA/data=!4m2!3m1!1s0x60188f9cd9d4467f:0x1a4926db5c232149,,
Aras Kebab,,https://www.google.com/maps/place/Aras+Kebab/data=!4m2!3m1!1s0x60188f979a3b8335:0xac94b2ab01975698,,
Famous Secret Taste Osaka Jyugemu - Ueno Okachimachi Branch,,https://www.google.com/maps/place/Famous+Secret+Taste+Osaka+Jyugemu+-+Ueno+Okachimachi+Branch/data=!4m2!3m1!1s0x60188f453915df07:0xa494339a6f74d7c9,,
Kiminoen Tea Garden,,https://www.google.com/maps/place/Kiminoen+Tea+Garden/data=!4m2!3m1!1s0x60188e9e4bc05393:0x6d6b88261fffc954,,
Minatoya,,https://www.google.com/maps/place/Minatoya/data=!4m2!3m1!1s0x60188e9f8e2ef26d:0xc6a176b1a7e19c42,,
Chin Chin Ken,,https://www.google.com/maps/place/Chin+Chin+Ken/data=!4m2!3m1!1s0x60188e97967d7c2f:0xcc3393afb1ef0b21,,
Yakitori Bunraku,,https://www.google.com/maps/place/Yakitori+Bunraku/data=!4m2!3m1!1s0x60188e9e522e2e0d:0x41c9509b4653869,,
Yatai Hamachan,,https://www.google.com/maps/place/Yatai+Hamachan/data=!4m2!3m1!1s0x60188e9e54a7e28b:0x9353130957a5cc0c,,
Takioka,,https://www.google.com/maps/place/Takioka/data=!4m2!3m1!1s0x60188e9faafb4bed:0x94718b8324a18b07,,
Kadokura,,https://www.google.com/maps/place/Kadokura/data=!4m2!3m1!1s0x60188e9efff95555:0xf820902e7b7904de,,
Niku no Ohyama,,https://www.google.com/maps/place/Niku+no+Ohyama/data=!4m2!3m1!1s0x60188e9e544efcb1:0xd62d92459e3c1d61,,
Maguro Bito Ueno,,https://www.google.com/maps/place/Maguro+Bito+Ueno/data=!4m2!3m1!1s0x60188e9f8329fec3:0x3675f4c3c3c98b15,,
Tsukishimamonja Moheji Uenobunten,,https://www.google.com/maps/place/Tsukishimamonja+Moheji+Uenobunten/data=!4m2!3m1!1s0x60188f96f030a135:0xf5d85abb0b101d70,,
Igusamori Park,,https://www.google.com/maps/place/Igusamori+Park/data=!4m2!3m1!1s0x6018edd706fef7df:0x746b43e2bb2deb30,,
Ōtori-jinja Shrine,Ohtori Shrine,https://www.google.com/maps/place/%C5%8Ctori-jinja+Shrine/data=!4m2!3m1!1s0x60188d6b6b06b53f:0x1f1b24f05f825123,,
Niku no Ōkubo,,https://www.google.com/maps/place/Niku+no+%C5%8Ckubo/data=!4m2!3m1!1s0x60188d13b5c2476f:0x71b462b463807945,,
Heiseimiai Bridge,,https://www.google.com/maps/place/Heiseimiai+Bridge/data=!4m2!3m1!1s0x6018ec2be4a0c2b9:0x8843dab5daad4e58,,
Yakushidomae Bridge,,https://www.google.com/maps/place/Yakushidomae+Bridge/data=!4m2!3m1!1s0x6018f92d5cc3d5d5:0xccd8e3d5da0ccde5,,
Hikawa Shrine,,https://www.google.com/maps/place/Hikawa+Shrine/data=!4m2!3m1!1s0x6018ec2f77620133:0xef98cbb81ade3d61,,
Nerima Kuritsu Chokojibashi Park,,https://www.google.com/maps/place/Nerima+Kuritsu+Chokojibashi+Park/data=!4m2!3m1!1s0x6018ec2bff656a97:0xe4fb0ecb26452d79,,
Chōmeiji Temple,,https://www.google.com/maps/place/Ch%C5%8Dmeiji+Temple/data=!4m2!3m1!1s0x6018ec2f4e76346f:0xf748ba658879cb3d,,
Higashi-Fushimi Inari Shrine,,https://www.google.com/maps/place/Higashi-Fushimi+Inari+Shrine/data=!4m2!3m1!1s0x6018ef174707b543:0xd89838ab5693ea,,
Senkawa Josui Promenade,,https://www.google.com/maps/place/Senkawa+Josui+Promenade/data=!4m2!3m1!1s0x6018ef0df3c322a9:0x99a728b5f20c550f,,
Higashifushimi Park,,https://www.google.com/maps/place/Higashifushimi+Park/data=!4m2!3m1!1s0x6018ef170b897cc9:0xb81d8ff9def1da9f,,
Green Park Promenade,,https://www.google.com/maps/place/Green+Park+Promenade/data=!4m2!3m1!1s0x6018ef094a3a7d9b:0xf28d16c6bcc0f639,,
Musashi-Seki Park,,https://www.google.com/maps/place/Musashi-Seki+Park/data=!4m2!3m1!1s0x6018ef1d76536bd5:0x73a7d55d1c6c8f8,,
Musashino Central Park,,https://www.google.com/maps/place/Musashino+Central+Park/data=!4m2!3m1!1s0x6018ef0589b04151:0xe98dd917bbb457b6,,
Sekimae hachiman Shrine,,https://www.google.com/maps/place/Sekimae+hachiman+Shrine/data=!4m2!3m1!1s0x6018ef088b80c3e3:0x542c6aad143deee9,,
Nishikubo inari Shrine,,https://www.google.com/maps/place/Nishikubo+inari+Shrine/data=!4m2!3m1!1s0x6018ef07914a182d:0x761d877107e82d51,,
"〒181-0013 Tokyo, Mitaka, Shimorenjaku, 3-chōme−26 サンシロービル",,"https://www.google.com/maps/place/%E3%80%92181-0013+Tokyo,+Mitaka,+Shimorenjaku,+3-ch%C5%8Dme%E2%88%9226+%E3%82%B5%E3%83%B3%E3%82%B7%E3%83%AD%E3%83%BC%E3%83%93%E3%83%AB/data=!4m2!3m1!1s0x6018efb102475057:0x46f73736c5482793",,
Philosopher's Path (Tetsugaku no Michi),,https://www.google.com/maps/place/Philosopher's+Path+(Tetsugaku+no+Michi)/data=!4m2!3m1!1s0x60010908ae94f057:0x917af331a75280f4,,
Arashiyama Park Nakanoshima Area,,https://www.google.com/maps/place/Arashiyama+Park+Nakanoshima+Area/data=!4m2!3m1!1s0x600107551dd50331:0xb4f4712a9f10fc43,,
Togetsukyō Bridge,,https://www.google.com/maps/place/Togetsuky%C5%8D+Bridge/data=!4m2!3m1!1s0x6001075300916977:0xec14f8e82496283d,,
Daikaku-ji Temple,,https://www.google.com/maps/place/Daikaku-ji+Temple/data=!4m2!3m1!1s0x6001a9f5c1515dcf:0x95b9251e85d96323,,
Kannon Island,,https://www.google.com/maps/place/Kannon+Island/data=!4m2!3m1!1s0x6001a9e598b3947b:0x67c76a3c0dbad63e,,
Ninna-ji Temple,,https://www.google.com/maps/place/Ninna-ji+Temple/data=!4m2!3m1!1s0x6001077ff3ae5187:0xea1bdd27377bb743,,
Ryōan-ji,,https://www.google.com/maps/place/Ry%C5%8Dan-ji/data=!4m2!3m1!1s0x6001a82a301cbaa7:0xe1ab173e46d78542,,
Rokuon-ji Kinkaku (Golden Pavilion),,https://www.google.com/maps/place/Rokuon-ji+Kinkaku+(Golden+Pavilion)/data=!4m2!3m1!1s0x6001a820d53a6b7f:0x3cebae7472bcd256,,
Кинкаку-ђи,,https://www.google.com/maps/place/%D0%9A%D0%B8%D0%BD%D0%BA%D0%B0%D0%BA%D1%83-%D1%92%D0%B8/data=!4m2!3m1!1s0x6001a820c0eb46bd:0xee4272b1c22645f,,
Higashiyama Mount Peak Park,,https://www.google.com/maps/place/Higashiyama+Mount+Peak+Park/data=!4m2!3m1!1s0x600108d64922ee59:0x16e9adda0b8c5623,,
円光大師別時念仏御旧跡,,https://www.google.com/maps/place/%E5%86%86%E5%85%89%E5%A4%A7%E5%B8%AB%E5%88%A5%E6%99%82%E5%BF%B5%E4%BB%8F%E5%BE%A1%E6%97%A7%E8%B7%A1/data=!4m2!3m1!1s0x600109c1115425bd:0x2f43b5c98753b0e7,,
Kiyomizu-dera,,https://www.google.com/maps/place/Kiyomizu-dera/data=!4m2!3m1!1s0x600108d385dcfb07:0x62af658650c434ba,,
Kyoto Gyoen National Garden,,https://www.google.com/maps/place/Kyoto+Gyoen+National+Garden/data=!4m2!3m1!1s0x6001087b148e5f1d:0x1f8b7a1904610955,,
Chishakuin Temple,,https://www.google.com/maps/place/Chishakuin+Temple/data=!4m2!3m1!1s0x60010f3343500001:0x6683ea5c9c7344ca,,
Shōsei-en Garden,,https://www.google.com/maps/place/Sh%C5%8Dsei-en+Garden/data=!4m2!3m1!1s0x600108ba91cd80d1:0x1a2c351f6b843036,,
向川原堤緑道,,https://www.google.com/maps/place/%E5%90%91%E5%B7%9D%E5%8E%9F%E5%A0%A4%E7%B7%91%E9%81%93/data=!4m2!3m1!1s0x6018e2461fdd1b85:0xac9dc40d3e53534f,,
高幡山,,https://www.google.com/maps/place/%E9%AB%98%E5%B9%A1%E5%B1%B1/data=!4m2!3m1!1s0x6018e3b20107e615:0xa0d78db5e08b5fe4,,
Takahata Fudoson,,https://www.google.com/maps/place/Takahata+Fudoson/data=!4m2!3m1!1s0x6018e3b21344db4f:0x9d67685aa2d4e6c7,,
Ikuta Ryokuchi Park,,https://www.google.com/maps/place/Ikuta+Ryokuchi+Park/data=!4m2!3m1!1s0x6018f0d1407bf24f:0xfe80e86ca1ccf208,,
Ōyato Park,,https://www.google.com/maps/place/O%CC%84yato+Park/data=!4m2!3m1!1s0x6018e4b20336083f:0xd580ee912b5c0edb,,
Kinuta Park,,https://www.google.com/maps/place/Kinuta+Park/data=!4m2!3m1!1s0x6018f3e795140aa3:0x2a6930d1ecff350,,
Soshigaya Park,,https://www.google.com/maps/place/Soshigaya+Park/data=!4m2!3m1!1s0x6018f19d54df6da1:0xb521ff51a96149ae,,
Freeman Shokudo,,https://www.google.com/maps/place/Freeman+Shokudo/data=!4m2!3m1!1s0x6018f36ed0027493:0x1455719901baf0f0,,
Nakano Sun Mall,,https://www.google.com/maps/place/Nakano+Sun+Mall/data=!4m2!3m1!1s0x6018f296b578d27f:0xc80a0aa3c690cb85,,
Pokémon Center Mega Tokyo & Pikachu Sweets,,https://www.google.com/maps/place/Pok%C3%A9mon+Center+Mega+Tokyo+%26+Pikachu+Sweets/data=!4m2!3m1!1s0x60188d6f044d6725:0x5c5c669ed9f5c455,,
Shin-Ōkubo Station,,https://www.google.com/maps/place/Shin-%C5%8Ckubo+Station/data=!4m2!3m1!1s0x60188d2f37e44929:0x70e03a4ceb52d545,,
Kamiike,,https://www.google.com/maps/place/Kamiike/data=!4m2!3m1!1s0x60188d617acab839:0x76a5d83b3bfaf598,,
Takeshita Street,,https://www.google.com/maps/place/Takeshita+Street/data=!4m2!3m1!1s0x60188d795a699d2f:0x3499ed0ca0a1edf9,,
Edo Castle Outer Moat trace,,https://www.google.com/maps/place/Edo+Castle+Outer+Moat+trace/data=!4m2!3m1!1s0x60188c5df2e4b983:0x305e91bb2512b0e2,,
Menya Nishikawa,,https://www.google.com/maps/place/Menya+Nishikawa/data=!4m2!3m1!1s0x60188cee3d5b23dd:0x4ddb2c30db68417d,,
Omoide Yokocho Memory Lane,,https://www.google.com/maps/place/Omoide+Yokocho+Memory+Lane/data=!4m2!3m1!1s0x60188cd7058ad73f:0x908f55935cc13cd3,,
Rikugien Gardens Service Center,,https://www.google.com/maps/place/Rikugien+Gardens+Service+Center/data=!4m2!3m1!1s0x60188df5c062bf29:0xdd045e02b9c05487,,
Ginten,,https://www.google.com/maps/place/Ginten/data=!4m2!3m1!1s0x60188b413e19f86b:0xf2491591dc0b95d2,,
Fukutoku Shrine,,https://www.google.com/maps/place/Fukutoku+Shrine/data=!4m2!3m1!1s0x601889550bb3dbc3:0x572492f76698959d,,
Akihabara Gachapon Hall,,https://www.google.com/maps/place/Akihabara+Gachapon+Hall/data=!4m2!3m1!1s0x60188c1ddf563b07:0xad10d39b97d8d169,,
AKIHABARA KOTOBUKIYA,,https://www.google.com/maps/place/AKIHABARA+KOTOBUKIYA/data=!4m2!3m1!1s0x60188c1d96fc5d77:0xe3131ad95d15843,,
Asakusa Culture Tourist Center Observation Terrace,,https://www.google.com/maps/place/Asakusa+Culture+Tourist+Center+Observation+Terrace/data=!4m2!3m1!1s0x60188f5873051969:0xe3390551c473b9c9,,
Asakusa Underground Street,,https://www.google.com/maps/place/Asakusa+Underground+Street/data=!4m2!3m1!1s0x60188ec6985348d9:0xe748562bd18595cb,,
Сенсоџи,,https://www.google.com/maps/place/%D0%A1%D0%B5%D0%BD%D1%81%D0%BE%D1%9F%D0%B8/data=!4m2!3m1!1s0x60188ec1a4463df1:0x6c0d289a8292810d,,
Sumida Park,,https://www.google.com/maps/place/Sumida+Park/data=!4m2!3m1!1s0x60188fed8f16e933:0x4d68b493c9d2cd4c,,
Sumida River Walk,,https://www.google.com/maps/place/Sumida+River+Walk/data=!4m2!3m1!1s0x60188f696260d985:0x99eaa7c1dd6db240,,
Yokohama Chinatown,,https://www.google.com/maps/place/Yokohama+Chinatown/data=!4m2!3m1!1s0x60185cef7b8bffff:0x90abf0214d828f35,,
Cupnoodles Museum Park,,https://www.google.com/maps/place/Cupnoodles+Museum+Park/data=!4m2!3m1!1s0x60185c5a3bd93f75:0x91874608b5b84cc1,,
Tsurumi Flood Basin Park,,https://www.google.com/maps/place/Tsurumi+Flood+Basin+Park/data=!4m2!3m1!1s0x601859004f62880b:0xc47068f811e93c53,,
Shinyokohama Ekimae Park,,https://www.google.com/maps/place/Shinyokohama+Ekimae+Park/data=!4m2!3m1!1s0x60185ed46e461b81:0xa0bf1e223a85aea3,,
Shin-Yokohama Ramen Museum,,https://www.google.com/maps/place/Shin-Yokohama+Ramen+Museum/data=!4m2!3m1!1s0x60185ed3fd002a35:0x8c6f8fc9f265028c,,
Rinko Park,,https://www.google.com/maps/place/Rinko+Park/data=!4m2!3m1!1s0x60185c44dd3dcdbd:0x29a979a1e4c8e71c,,
Yokohama Park,,https://www.google.com/maps/place/Yokohama+Park/data=!4m2!3m1!1s0x60185cf009f879cf:0xb620378b01a6f329,,
Kamakura Seaside Park Sakanoshita Area,,https://www.google.com/maps/place/Kamakura+Seaside+Park+Sakanoshita+Area/data=!4m2!3m1!1s0x6018454abbfada55:0x291e47d8d107169a,,
Hasedera,,https://www.google.com/maps/place/Hasedera/data=!4m2!3m1!1s0x601845f4077127d5:0x57eb6150baf7add1,,
Shokyu-ji,,https://www.google.com/maps/place/Shokyu-ji/data=!4m2!3m1!1s0x6018442bc4a092b1:0x2634ec1815b2db0d,,
Hokokuji Bamboo Forest,,https://www.google.com/maps/place/Hokokuji+Bamboo+Forest/data=!4m2!3m1!1s0x6018442d36c6f7f5:0x51bb6f2a32a2bafd,,
Kotoku-in,,https://www.google.com/maps/place/Kotoku-in/data=!4m2!3m1!1s0x601845f2df49bc05:0x1ec393b02d6bef4c,,
Enoshima Sea Candle,,https://www.google.com/maps/place/Enoshima+Sea+Candle/data=!4m2!3m1!1s0x60184ee5ce045bbd:0x356c5f13bb58dfb3,,
Svetilište Icukušima,,https://www.google.com/maps/place/Svetili%C5%A1te+Icuku%C5%A1ima/data=!4m2!3m1!1s0x601ae3047ec76d8f:0x357228f7d0b5d590,,
Enoshima Shrine Hetsumiya,,https://www.google.com/maps/place/Enoshima+Shrine+Hetsumiya/data=!4m2!3m1!1s0x60184ee42ebf95c5:0xfa7d72e70c9a705f,,
Enoshima Benzaiten Shopping Street,,https://www.google.com/maps/place/Enoshima+Benzaiten+Shopping+Street/data=!4m2!3m1!1s0x60184feb622a48b7:0x520eb5264582faeb,,
Kawagoe Castle,,https://www.google.com/maps/place/Kawagoe+Castle/data=!4m2!3m1!1s0x6018da8b67624b73:0x97f72c6c83b41ad6,,
Kawagoe Hikawa Shrine,,https://www.google.com/maps/place/Kawagoe+Hikawa+Shrine/data=!4m2!3m1!1s0x6018da89ead23633:0x7fce7ee6a490f05c,,
Kashiya Yokocho,,https://www.google.com/maps/place/Kashiya+Yokocho/data=!4m2!3m1!1s0x6018da640fe3ba7d:0x497dbd8ef274a0fa,,
Toki no Kane,,https://www.google.com/maps/place/Toki+no+Kane/data=!4m2!3m1!1s0x6018da6141acb0ad:0xb93b6f615532ff61,,
Takushi Park,,https://www.google.com/maps/place/Takushi+Park/data=!4m2!3m1!1s0x6018da64c6a1d06d:0x218c6d8bb433f323,,
Kurazukuri Street,,https://www.google.com/maps/place/Kurazukuri+Street/data=!4m2!3m1!1s0x6018db0045fb9685:0x58e67d0ec81d661f,,
Kawagoe Station,,https://www.google.com/maps/place/Kawagoe+Station/data=!4m2!3m1!1s0x6018da56ca35ba65:0xc21a3e31f66eccce,,
Meguro Citizen Center Park,,https://www.google.com/maps/place/Meguro+Citizen+Center+Park/data=!4m2!3m1!1s0x60188b23262d3f9f:0xfb9b1dca65471a2c,,
Hotel Gajoen Tokyo,,https://www.google.com/maps/place/Hotel+Gajoen+Tokyo/data=!4m2!3m1!1s0x60188b1e513116f9:0x2f76f0da5a3ba9dc,,
YEBISU BREWERY TOKYO,,https://www.google.com/maps/place/YEBISU+BREWERY+TOKYO/data=!4m2!3m1!1s0x60188b1431306e63:0x71748a3de8efb075,,
Toyokawa-inari Tokyo-betsuin Temple,,https://www.google.com/maps/place/Toyokawa-inari+Tokyo-betsuin+Temple/data=!4m2!3m1!1s0x60188c7e121ee92b:0x5761574668b96c9,,
HENRY'S BURGER Daikanyama,,https://www.google.com/maps/place/HENRY'S+BURGER+Daikanyama/data=!4m2!3m1!1s0x60188b45ee7ed9f9:0x6318e9bda9d1c5b3,,
Meguro Sky Garden,,https://www.google.com/maps/place/Meguro+Sky+Garden/data=!4m2!3m1!1s0x6018f4abbe170ab3:0x49b378992a0735fb,,
Saigōyama Park,,https://www.google.com/maps/place/Saig%C5%8Dyama+Park/data=!4m2!3m1!1s0x60188b53005c8767:0x8a80dc3cd621527e,,
Sugekari Park,,https://www.google.com/maps/place/Sugekari+Park/data=!4m2!3m1!1s0x60188b5305389b73:0x770cf24f00eb5376,,
Don Quijote Nakameguro,,https://www.google.com/maps/place/Don+Quijote+Nakameguro/data=!4m2!3m1!1s0x60188b52f2728e81:0x1fc55df8027c4f53,,
Spring Valley Brewery Tokyo,,https://www.google.com/maps/place/Spring+Valley+Brewery+Tokyo/data=!4m2!3m1!1s0x60188b44f6107c13:0x9e83bb3dce882862,,
Dogenzaka,,https://www.google.com/maps/place/Dogenzaka/data=!4m2!3m1!1s0x60188b562ec4d62f:0x1bcc5680aa0a44e2,,
Shibuya Sky,,https://www.google.com/maps/place/Shibuya+Sky/data=!4m2!3m1!1s0x60188b6825f61ae1:0x6ff47ee61e522473,,
